Carbon concentration / weight %,Silicon concentration / weight %,Manganese concentration / weight %,Sulphur concentration / weight %,Phosphorus concentration / weight %,Nickel concentration / weight %,Chromium concentration / weight %,Molybdenum concentration / weight %,Vanadium concentration / weight %,Copper concentration / weight %,Cobalt concentration / weight %,Tungsten concentration / weight %,Oxygen concentration / parts per million by weight,Titanium concentration / parts per million by weight,Nitrogen concentration / parts per million by weight,Aluminium concentration / parts per million by weight,Boron concentration / parts per million by weight,Niobium concentration / parts per million by weight,Tin concentration / parts per million by weight,Arsenic concentration / parts per million by weight,Antimony concentration / parts per million by weight,Current / A,Voltage / V,AC or DC,Electrode positive or negative,Heat input / kJ mm^{-1},Interpass temperature,Type of weld,Post weld heat treatment temperature,Post weld heat treatment time / hours,Yield strength / MPa,Ultimate tensile strength / MPa,Elongation / %,Reduction of Area / %,Charpy temperature,Charpy impact toughness / J,Hardness / kg mm^{-2},50% FATT,Primary ferrite in microstructure / %,Ferrite with second phase / %,Acicular ferrite / %,Martensite / %,Ferrite with carbide aggregate / %,Weld ID
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,<0.01,0.02,,,,,,,,,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,527,627,,,,,,,,,,,,Ditt-0.5t
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,<0.01,0.02,,,,,,,,,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,20,224,,,,,,,,Ditt-0.5tch1
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,<0.01,0.02,,,,,,,,,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,-10,203,,,,,,,,Ditt-0.5tch2
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,<0.01,0.02,,,,,,,,,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,-30,171,,,,,,,,Ditt-0.5tch3
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,<0.01,0.02,,,,,,,,,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,515,616,,,,,,,,,,,,Ditt-0.5a
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,<0.01,0.02,,,,,,,,,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,20,227,,,,,,,,Ditt-0.5ach1
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,<0.01,0.02,,,,,,,,,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,-10,175,,,,,,,,Ditt-0.5ach2
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,<0.01,0.02,,,,,,,,,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,-30,152,,,,,,,,Ditt-0.5ach3
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,<0.01,0.02,,,,,,,,,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,509,610,,,,,,,,,,,,Ditt-0.5r
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,<0.01,0.02,,,,,,,,,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,20,221,,,,,,,,Ditt-0.5rch1
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,<0.01,0.02,,,,,,,,,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,188,141,,,,,,,,Ditt-0.5rch2
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,<0.01,0.02,,,,,,,,,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,-30,141,,,,,,,,Ditt-0.5rch3
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,<0.01,0.02,,,,,,,,,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,504,612,,,,,,,,,,,,Ditt-iat
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,<0.01,0.02,,,,,,,,,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,20,233,,,,,,,,Ditt-iatch1
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,<0.01,0.02,,,,,,,,,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,-10,199,,,,,,,,Ditt-iatch2
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,<0.01,0.02,,,,,,,,,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,-30,170,,,,,,,,Ditt-iatch3
0.03,0.55,0.88,0.012,0.013,,2.06,1.08,,,,,,,,,,,,,,545,32,DC,+,3.7,200,SA,720,3.5,315,500,,,,,,,,,,,,Inag&-1966-B
0.03,0.55,0.88,0.012,0.013,,2.06,1.08,,,,,,,,,,,,,,545,32,DC,+,3.7,200,SA,720,3.5,350,530,,,,,,,,,,,,Inag&-1966-C
0.095,0.35,0.9,0.008,0.02,0,0,0,0,0,0,0,269,,54,170,,0,,,,450,30,,+,2.025,250,SA,200,1,408,501,32.6,77,,,,,,,,,,p9-RR82011
0.095,0.35,0.9,0.008,0.02,0,0,0,0,0,0,0,269,,54,170,,0,,,,450,30,,+,2.025,250,SA,200,1,394,496,34.2,78,,,,,,,,,,p9-RR82011
0.093,0.32,0.86,0.01,0.018,0,0,0,0,0,0,0,236,,54,180,,0,,,,550,30,,+,2.475,250,SA,200,1,390,486,33,76,,,,,,,,,,p10-RR82011
0.093,0.32,0.86,0.01,0.018,0,0,0,0,0,0,0,236,,54,180,,0,,,,550,30,,+,2.475,250,SA,200,1,388,482,31.8,75,,,,,,,,,,p10-RR82011
0.096,0.3,0.8,0.012,0.013,0,0,0,0,0,0,0,265,,47,170,,0,,,,650,30,,+,2.925,250,SA,200,1,370,481,33.6,76,,,,,,,,,,p11-RR82011
0.096,0.3,0.8,0.012,0.013,0,0,0,0,0,0,0,265,,47,170,,0,,,,650,30,,+,2.925,250,SA,200,1,379,490,32.2,77,,,,,,,,,,p11-RR82011
0.1,0.28,0.82,0.012,0.014,0,0,0,0,0,0,0,258,,45,200,,0,,,,900,33,,+,4.8,100,SA,200,1,337,477,32.6,71,,,,,,,,,,p12-RR82011
0.1,0.28,0.82,0.012,0.014,0,0,0,0,0,0,0,258,,45,200,,0,,,,900,33,,+,4.8,100,SA,200,1,356,483,32.3,72,,,,,,,,,,p12-RR82011
0.088,0.35,1.38,0.004,0.022,0,0,0,0,0,0,0,268,,109,200,,0,,,,450,30,,+,2.025,250,SA,200,1,456,563,30.2,75,,,,,,,,,,p13-RR82011
0.088,0.35,1.38,0.004,0.022,0,0,0,0,0,0,0,268,,109,200,,0,,,,450,30,,+,2.025,250,SA,200,1,458,567,29.6,74,,,,,,,,,,p13-RR82011
0.089,0.32,1.36,0.005,0.019,0,0,0,0,0,0,0,237,,85,180,,0,,,,550,30,,+,2.475,250,SA,200,1,428,539,28,75,,,,,,,,,,p14-RR82011
0.089,0.32,1.36,0.005,0.019,0,0,0,0,0,0,0,237,,85,180,,0,,,,550,30,,+,2.475,250,SA,200,1,436,544,29.4,75,,,,,,,,,,p14-RR82011
0.092,0.31,1.33,0.005,0.016,0,0,0,0,0,0,0,252,,84,170,,0,,,,650,30,,+,2.925,250,SA,200,1,439,543,28.8,75,,,,,,,,,,p15-RR82011
0.092,0.31,1.33,0.005,0.016,0,0,0,0,0,0,0,252,,84,170,,0,,,,650,30,,+,2.925,250,SA,200,1,430,541,31.4,73,,,,,,,,,,p15-RR82011
0.09,0.33,1.19,0.007,0.015,0,0,0,0,0,0,0,234,,78,200,,0,,,,900,33,,+,4.8,100,SA,200,1,,539,27.1,67,,,,,,,,,,p16-RR82011
0.09,0.33,1.19,0.007,0.015,0,0,0,0,0,0,0,234,,78,200,,0,,,,900,33,,+,4.8,100,SA,200,1,413,540,28.6,69,,,,,,,,,,p16-RR82011
0.075,0.47,1.31,0.014,0.02,0,0,0,0,0,0,0,465,,49,190,,0,,,,450,30,,+,2.025,250,SA,200,1,405,497,31.6,76,,,,,,,,,,p21-RR82011
0.075,0.47,1.31,0.014,0.02,0,0,0,0,0,0,0,465,,49,190,,0,,,,450,30,,+,2.025,250,SA,200,1,404,503,32,77,,,,,,,,,,p21-RR82011
0.078,0.44,1.24,0.012,0.018,0,0,0,0,0,0,0,479,,61,220,,0,,,,550,30,,+,2.475,250,SA,200,1,383,487,32.4,77,,,,,,,,,,p22-RR82011
0.078,0.44,1.24,0.012,0.018,0,0,0,0,0,0,0,479,,61,220,,0,,,,550,30,,+,2.475,250,SA,200,1,394,490,31.6,75,,,,,,,,,,p22-RR82011
0.08,0.36,1.02,0.014,0.014,0,0,0,0,0,0,0,513,,51,230,,0,,,,650,30,,+,2.925,250,SA,200,1,386,483,30.8,74,,,,,,,,,,p23-RR82011
0.08,0.36,1.02,0.014,0.014,0,0,0,0,0,0,0,513,,51,230,,0,,,,650,30,,+,2.925,250,SA,200,1,378,477,31,75,,,,,,,,,,p23-RR82011
0.077,0.44,1.61,0.012,0.021,0,0,0,0,0,0,0,434,,105,180,,0,,,,450,30,,+,2.025,250,SA,200,1,456,567,27.6,73,,,,,,,,,,p24-RR82011
0.077,0.44,1.61,0.012,0.021,0,0,0,0,0,0,0,434,,105,180,,0,,,,450,30,,+,2.025,250,SA,200,1,455,563,29.4,73,,,,,,,,,,p24-RR82011
0.071,0.4,1.55,0.013,0.019,0,0,0,0,0,0,0,423,,81,200,,0,,,,550,30,,+,2.475,250,SA,200,1,439,549,28.8,71,,,,,,,,,,p25-RR82011
0.071,0.4,1.55,0.013,0.019,0,0,0,0,0,0,0,423,,81,200,,0,,,,550,30,,+,2.475,250,SA,200,1,442,547,28.2,73,,,,,,,,,,p25-RR82011
0.029,0.55,1.08,0.011,0.008,0,0,0,0,0,0,0,342,,72,20,,0,,,,190,23,,+,1.0925,250,MMA,200,1,437,509,31.4,80,,,,,,,,,,RC81033
0.061,0.53,1.01,0.009,0.01,0,0,0,0,0,0,0,307,,79,10,,0,,,,190,23,,+,1.0925,250,MMA,200,1,449,525,30.6,78,,,,,,,,,,RC81033
0.08,0.58,1.15,0.01,0.01,0,0,0,0,0,0,0,310,,52,10,,0,,,,190,23,,+,1.0925,250,MMA,200,1,492,573,27.6,75,,,,,,,,,,RC81033
0.1,0.55,1.02,0.01,0.01,0,0,0,0,0,0,0,262,,62,10,,0,,,,190,23,,+,1.0925,250,MMA,200,1,507,575,27.6,73,,,,,,,,,,RC81033
0.073,0.39,1.55,0.012,0.018,0,0,0,0,0,0,0,463,,72,220,,0,,,,650,30,,+,2.925,250,SA,200,1,435,546,27,73,,,,,,,,,,p26-RR82011
0.073,0.39,1.55,0.012,0.018,0,0,0,0,0,0,0,463,,72,220,,0,,,,650,30,,+,2.925,250,SA,200,1,441,553,28.4,72,,,,,,,,,,p26-RR82011
0.068,0.9,1.2,0.016,0.024,0,0,0,0,0,0,0,789,,27,270,,0,,,,450,30,,+,2.025,250,SA,200,1,473,582,26.8,70,,,,,,,,,,p28-RR82011
0.068,0.9,1.2,0.016,0.024,0,0,0,0,0,0,0,789,,27,270,,0,,,,450,30,,+,2.025,250,SA,200,1,490,581,28,70,,,,,,,,,,p28-RR82011
0.066,0.8,1.12,0.017,0.021,0,0,0,0,0,0,0,774,,26,330,,0,,,,550,30,,+,2.475,250,SA,200,1,469,561,29,69,,,,,,,,,,p29-RR82011
0.066,0.8,1.12,0.017,0.021,0,0,0,0,0,0,0,774,,26,330,,0,,,,550,30,,+,2.475,250,SA,200,1,455,558,28.2,69,,,,,,,,,,p29-RR82011
0.06,0.68,1,0.016,0.017,0,0,0,0,0,0,0,821,,27,400,,0,,,,650,30,,+,2.925,250,SA,200,1,449,540,26.8,66,,,,,,,,,,p30-RR82011
0.06,0.68,1,0.016,0.017,0,0,0,0,0,0,0,821,,27,400,,0,,,,650,30,,+,2.925,250,SA,200,1,453,543,26.8,65,,,,,,,,,,p30-RR82011
0.07,1.14,1.45,0.015,0.027,0,0,0,0,0,0,0,699,,37,230,,0,,,,450,30,,+,2.025,250,SA,200,1,530,636,26.6,64,,,,,,,,,,p31-RR82011
0.07,1.14,1.45,0.015,0.027,0,0,0,0,0,0,0,699,,37,230,,0,,,,450,30,,+,2.025,250,SA,200,1,530,633,26.6,65,,,,,,,,,,p31-RR82011
0.064,0.95,1.33,0.013,0.024,0,0,0,0,0,0,0,765,,42,280,,0,,,,550,30,,+,2.475,250,SA,200,1,516,613,23.6,63,,,,,,,,,,p32-RR82011
0.064,0.95,1.33,0.013,0.024,0,0,0,0,0,0,0,765,,42,280,,0,,,,550,30,,+,2.475,250,SA,200,1,516,619,26,62,,,,,,,,,,p32-RR82011
0.073,0.76,1.14,0.015,0.018,0,0,0,0,0,0,0,711,,46,350,,0,,,,650,30,,+,2.925,250,SA,200,1,481,577,27.8,65,,,,,,,,,,p33-RR82011
0.073,0.76,1.14,0.015,0.018,0,0,0,0,0,0,0,711,,46,350,,0,,,,650,30,,+,2.925,250,SA,200,1,479,581,26.2,65,,,,,,,,,,p33-RR82011
0.072,1.08,1.71,0.015,0.028,0,0,0,0,0,0,0,609,,65,320,,0,,,,450,30,,+,2.025,250,SA,200,1,592,690,23.4,51,,,,,,,,,,p34-RR82011
0.072,1.08,1.71,0.015,0.028,0,0,0,0,0,0,0,609,,65,320,,0,,,,450,30,,+,2.025,250,SA,200,1,584,686,21,47,,,,,,,,,,p34-RR82011
0.071,0.84,1.53,0.012,0.022,0,0,0,0,0,0,0,720,,72,310,,0,,,,550,30,,+,2.475,250,SA,200,1,560,652,25,56,,,,,,,,,,p35-RR82011
0.071,0.84,1.53,0.012,0.022,0,0,0,0,0,0,0,720,,72,310,,0,,,,550,30,,+,2.475,250,SA,200,1,577,651,22.8,54,,,,,,,,,,p35-RR82011
0.077,0.64,1.43,0.013,0.017,0,0,0,0,0,0,0,646,,75,330,,0,,,,650,30,,+,2.925,250,SA,200,1,516,613,25.4,59,,,,,,,,,,p36-RR82011
0.077,0.64,1.43,0.013,0.017,0,0,0,0,0,0,0,646,,75,330,,0,,,,650,30,,+,2.925,250,SA,200,1,520,617,24,58,,,,,,,,,,p36-RR82011
0.073,0.34,0.64,0.008,0.007,0,0,0,<0.0005,0,,,450,7,63,<5,<5,<5,,,,,,,,1,200,MMA,250,14,404,494,32.4,76,,,,,,,,,,EvansLetter-Ao+
0.073,0.34,0.64,0.008,0.007,0,0,0,<0.0005,0,,,450,7,63,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-46,100,,,,,,,,EvansLetter-Ao+ch1
0.073,0.34,0.64,0.008,0.007,0,0,0,<0.0005,0,,,450,7,63,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-70,28,,,,,,,,EvansLetter-Ao+ch2
0.064,0.3,0.63,0.006,0.008,0.92,0,0,<0.0005,0,,,473,5,70,<5,<5,<5,,,,,,,,1,200,MMA,250,14,423,501,31.8,77,,,,,,,,,,EvansLetter-Ao+1Ni
0.064,0.3,0.63,0.006,0.008,0.92,0,0,<0.0005,0,,,473,5,70,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-63,100,,,,,,,,EvansLetter-Ao+1Nich1
0.064,0.3,0.63,0.006,0.008,0.92,0,0,<0.0005,0,,,473,5,70,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-88,28,,,,,,,,EvansLetter-Ao+1Nich2
0.065,0.26,0.61,0.007,0.007,2.14,0,0,<0.0005,0,,,488,5,86,<5,<5,<5,,,,,,,,1,200,MMA,250,14,443,528,32.4,76,,,,,,,,,,EvansLetter-Ao+2Ni
0.065,0.26,0.61,0.007,0.007,2.14,0,0,<0.0005,0,,,488,5,86,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-65,100,,,,,,,,EvansLetter-Ao+2Nich1
0.065,0.26,0.61,0.007,0.007,2.14,0,0,<0.0005,0,,,488,5,86,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-95,28,,,,,,,,EvansLetter-Ao+2Nich2
0.062,0.29,0.62,0.007,0.007,3.01,0,0,<0.0005,0,,,500,6,72,<5,<5,<5,,,,,,,,1,200,MMA,250,14,457,543,27.6,77,,,,,,,,,,EvansLetter-Ao+3Ni
0.062,0.29,0.62,0.007,0.007,3.01,0,0,<0.0005,0,,,500,6,72,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-65,100,,,,,,,,EvansLetter-Ao+3Nich1
0.062,0.29,0.62,0.007,0.007,3.01,0,0,<0.0005,0,,,500,6,72,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-98,28,,,,,,,,EvansLetter-Ao+3Nich2
0.07,0.31,0.66,0.006,0.008,0,0,0.24,<0.0005,0,,,430,5,79,<5,<5,<5,,,,,,,,1,200,MMA,250,14,433,518,26,78.9,,,,,,,,,,EvansLetter-Ao+.25Mo
0.07,0.31,0.66,0.006,0.008,0,0,0.24,<0.0005,0,,,430,5,79,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-61,100,,,,,,,,EvansLetter-Ao+.25Moch1
0.07,0.31,0.66,0.006,0.008,0,0,0.24,<0.0005,0,,,430,5,79,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-87,28,,,,,,,,EvansLetter-Ao+.25Moch2
0.073,0.34,0.66,0.007,0.007,0,0,0.5,<0.0005,0,,,454,5,75,<5,<5,<5,,,,,,,,1,200,MMA,250,14,470,559,24.6,75,,,,,,,,,,EvansLetter-Ao+.5Mo
0.073,0.34,0.66,0.007,0.007,0,0,0.5,<0.0005,0,,,454,5,75,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-42,100,,,,,,,,EvansLetter-Ao+.5Moch1
0.073,0.34,0.66,0.007,0.007,0,0,0.5,<0.0005,0,,,454,5,75,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-76,28,,,,,,,,EvansLetter-Ao+.5Moch2
0.075,0.3,0.63,0.008,0.008,0,0,1.03,<0.0005,0,,,438,5,80,<5,<5,<5,,,,,,,,1,200,MMA,250,14,528,619,20.6,73,,,,,,,,,,EvansLetter-Ao+1Mo
0.075,0.3,0.63,0.008,0.008,0,0,1.03,<0.0005,0,,,438,5,80,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,7,100,,,,,,,,EvansLetter-Ao+1Moch1
0.075,0.3,0.63,0.008,0.008,0,0,1.03,<0.0005,0,,,438,5,80,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-57,28,,,,,,,,EvansLetter-Ao+1Moch2
0.07,0.35,0.65,0.008,0.01,0,1.01,0,<0.0005,0,,,504,5,78,<5,<5,<5,,,,,,,,1,200,MMA,250,14,481,559,22,75,,,,,,,,,,EvansLetter-Ao+1Cr
0.07,0.35,0.65,0.008,0.01,0,1.01,0,<0.0005,0,,,504,5,78,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-40,100,,,,,,,,EvansLetter-Ao+1Crch1
0.07,0.35,0.65,0.008,0.01,0,1.01,0,<0.0005,0,,,504,5,78,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-68,28,,,,,,,,EvansLetter-Ao+1Crch2
0.074,0.25,0.58,0.008,0.01,0,1.59,0,<0.0005,0,,,500,4,89,<5,<5,<5,,,,,,,,1,200,MMA,250,14,494,593,19,71.9,,,,,,,,,,EvansLetter-Ao+1.5Cr
0.074,0.25,0.58,0.008,0.01,0,1.59,0,<0.0005,0,,,500,4,89,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-22,100,,,,,,,,EvansLetter-Ao+1.5Crch1
0.074,0.25,0.58,0.008,0.01,0,1.59,0,<0.0005,0,,,500,4,89,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-48,28,,,,,,,,EvansLetter-Ao+1.5Crch2
0.076,0.28,0.64,0.008,0.008,0,2.1,0,<0.0005,0,,,492,8,81,<5,<5,<5,,,,,,,,1,200,MMA,250,14,565,660,,68.6,,,,,,,,,,EvansLetter-Ao+2Cr
0.076,0.28,0.64,0.008,0.008,0,2.1,0,<0.0005,0,,,492,8,81,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,26,100,,,,,,,,EvansLetter-Ao+2Crch1
0.076,0.28,0.64,0.008,0.008,0,2.1,0,<0.0005,0,,,492,8,81,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-40,28,,,,,,,,EvansLetter-Ao+2Crch2
0.068,0.28,0.62,0.008,0.007,0,0,0,<0.0005,0.5,,,477,5,73,<5,<5,<5,,,,,,,,1,200,MMA,250,14,391,468,29.4,77,,,,,,,,,,EvansLetter-Ao+.5Cu
0.068,0.28,0.62,0.008,0.007,0,0,0,<0.0005,0.5,,,477,5,73,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-63,100,,,,,,,,EvansLetter-Ao+.5Cuch1
0.068,0.28,0.62,0.008,0.007,0,0,0,<0.0005,0.5,,,477,5,73,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-86,28,,,,,,,,EvansLetter-Ao+.5Cuch2
0.065,0.3,0.62,0.007,0.009,0,0,0,<0.0005,1.03,,,519,4,72,<5,<5,<5,,,,,,,,1,200,MMA,250,14,439,509,31.6,78.9,,,,,,,,,,EvansLetter-Ao+1Cu
0.065,0.3,0.62,0.007,0.009,0,0,0,<0.0005,1.03,,,519,4,72,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-54,100,,,,,,,,EvansLetter-Ao+1Cuch1
0.065,0.3,0.62,0.007,0.009,0,0,0,<0.0005,1.03,,,519,4,72,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-87,28,,,,,,,,EvansLetter-Ao+1Cuch2
0.064,0.32,0.64,0.007,0.008,0,0,0,<0.0005,1.6,,,498,4,60,<5,<5,<5,,,,,,,,1,200,MMA,250,14,504,565,26.6,73,,,,,,,,,,EvansLetter-Ao+1.6Cu
0.064,0.32,0.64,0.007,0.008,0,0,0,<0.0005,1.6,,,498,4,60,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-24,100,,,,,,,,EvansLetter-Ao+1.6Cuch1
0.064,0.32,0.64,0.007,0.008,0,0,0,<0.0005,1.6,,,498,4,60,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-70,28,,,,,,,,EvansLetter-Ao+1.6Cuch2
0.073,0.35,0.64,0.005,0.004,0,0,0,<0.0005,0,,,428,38,77,<5,<5,<5,,,,,,,,1,200,MMA,250,14,402,494,33.3,77.5,,,,,,,,,,EvansLetter-A+
0.073,0.35,0.64,0.005,0.004,0,0,0,<0.0005,0,,,428,38,77,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-45,100,,,,,,,,EvansLetter-A+ch1
0.073,0.35,0.64,0.005,0.004,0,0,0,<0.0005,0,,,428,38,77,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-70,28,,,,,,,,EvansLetter-A+ch2
0.063,0.31,0.65,0.006,0.009,0.88,0,0,<0.0005,0,,,472,38,85,<5,<5,<5,,,,,,,,1,200,MMA,250,14,423,501,31.8,77,,,,,,,,,,EvansLetter-A+1Ni
0.063,0.31,0.65,0.006,0.009,0.88,0,0,<0.0005,0,,,472,38,85,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-63,100,,,,,,,,EvansLetter-A+1Nich1
0.063,0.31,0.65,0.006,0.009,0.88,0,0,<0.0005,0,,,472,38,85,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-88,28,,,,,,,,EvansLetter-A+1Nich2
0.064,0.27,0.61,0.007,0.007,2.17,0,0,<0.0005,0,,,454,32,91,<5,<5,<5,,,,,,,,1,200,MMA,250,14,461,537,28,78.9,,,,,,,,,,EvansLetter-A+2Ni
0.064,0.27,0.61,0.007,0.007,2.17,0,0,<0.0005,0,,,454,32,91,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-83,100,,,,,,,,EvansLetter-A+2Nich1
0.064,0.27,0.61,0.007,0.007,2.17,0,0,<0.0005,0,,,454,32,91,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-113,28,,,,,,,,EvansLetter-A+2Nich2
0.067,0.3,0.65,0.007,0.007,3.03,0,0,<0.0005,0,,,460,36,72,<5,<5,<5,,,,,,,,1,200,MMA,250,14,477,557,29.4,78,,,,,,,,,,EvansLetter-A+3Ni
0.067,0.3,0.65,0.007,0.007,3.03,0,0,<0.0005,0,,,460,36,72,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-85,100,,,,,,,,EvansLetter-A+3Nich1
0.067,0.3,0.65,0.007,0.007,3.03,0,0,<0.0005,0,,,460,36,72,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-114,28,,,,,,,,EvansLetter-A+3Nich2
0.069,0.33,0.68,0.006,0.008,0,0,0.24,<0.0005,0,,,395,36,67,<5,<5,<5,,,,,,,,1,200,MMA,250,14,436,519,24.6,78.6,,,,,,,,,,EvansLetter-A+.25Mo
0.069,0.33,0.68,0.006,0.008,0,0,0.24,<0.0005,0,,,395,36,67,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-58,100,,,,,,,,EvansLetter-A+.25Moch1
0.069,0.33,0.68,0.006,0.008,0,0,0.24,<0.0005,0,,,395,36,67,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-82,28,,,,,,,,EvansLetter-A+.25Moch2
0.073,0.34,0.66,0.007,0.007,0,0,0.5,<0.0005,0,,,433,42,70,<5,<5,<5,,,,,,,,1,200,MMA,250,14,483,565,27.2,78,,,,,,,,,,EvansLetter-A+.5Mo
0.073,0.34,0.66,0.007,0.007,0,0,0.5,<0.0005,0,,,433,42,70,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-48,100,,,,,,,,EvansLetter-A+.5Moch1
0.073,0.34,0.66,0.007,0.007,0,0,0.5,<0.0005,0,,,433,42,70,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-65,28,,,,,,,,EvansLetter-A+.5Moch2
0.072,0.32,0.66,0.007,0.007,0,0,1.03,<0.0005,0,,,411,40,76,<5,<5,<5,,,,,,,,1,200,MMA,250,14,565,644,23.6,76,,,,,,,,,,EvansLetter-A+1Mo
0.072,0.32,0.66,0.007,0.007,0,0,1.03,<0.0005,0,,,411,40,76,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-33,100,,,,,,,,EvansLetter-A+1Moch1
0.072,0.32,0.66,0.007,0.007,0,0,1.03,<0.0005,0,,,411,40,76,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-66,28,,,,,,,,EvansLetter-A+1Moch2
0.077,0.32,0.66,0.008,0.01,0,1.03,0,<0.0005,0,,,457,34,75,<5,<5,<5,,,,,,,,1,200,MMA,250,14,490,558,21,77.9,,,,,,,,,,EvansLetter-A+1Cr
0.077,0.32,0.66,0.008,0.01,0,1.03,0,<0.0005,0,,,457,34,75,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-35,100,,,,,,,,EvansLetter-A+1Crch1
0.077,0.32,0.66,0.008,0.01,0,1.03,0,<0.0005,0,,,457,34,75,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-54,28,,,,,,,,EvansLetter-A+1Crch2
0.078,0.26,0.62,0.007,0.005,0,1.6,0,<0.0005,0,,,472,29,100,<5,<5,<5,,,,,,,,1,200,MMA,250,14,509,596,17,74,,,,,,,,,,EvansLetter-A+1.5Cr
0.078,0.26,0.62,0.007,0.005,0,1.6,0,<0.0005,0,,,472,29,100,<5,<5,<5,,,,,,,,1,200,MMA,250,14,,,,,-8,100,,,,,,,,EvansLetter-A+1.5Crch1
